v(drain) ie(drain) ih(drain) it(drain) v(gate) ie(gate) ih(gate) it(gate) v(source) ie(source) ih(source) it(source) v(body) ie(body) ih(body) it(body)
0.1 5.277959246891133e-07 1.7127638934979203e-24 5.277959246891133e-07 0.47500000000000014 0.0 0.0 0.0 0.0 -5.277959246715462e-07 -6.746530715159511e-34 -5.277959246715462e-07 0.0 -4.955123881034528e-21 -1.9680834917161984e-21 -6.923207372750727e-21
0.1 6.519386448608142e-07 1.71312398976027e-24 6.519386448608142e-07 0.5000000000000001 0.0 0.0 0.0 0.0 -6.519386448409812e-07 -8.299630739183998e-34 -6.519386448409812e-07 0.0 -4.959782612111389e-21 -1.910888213291171e-21 -6.87067082540256e-21
0.1 7.855208354071485e-07 1.713512391599867e-24 7.855208354071485e-07 0.5250000000000001 0.0 0.0 0.0 0.0 -7.855208353847492e-07 -9.967708705223502e-34 -7.855208353847492e-07 0.0 -4.96459832274872e-21 -1.9186246110262533e-21 -6.883222933774973e-21
0.1 9.26704806092255e-07 1.713923610291758e-24 9.26704806092255e-07 0.5500000000000002 0.0 0.0 0.0 0.0 -9.267048060669136e-07 -1.1727979746433649e-33 -9.267048060669136e-07 0.0 -4.9695248575162556e-21 -1.9166003829344754e-21 -6.886125240450732e-21
0.1 1.0738168696794482e-06 1.714352645510437e-24 1.0738168696794482e-06 0.5750000000000002 0.0 0.0 0.0 0.0 -1.07381686965374e-06 -1.3559747658666706e-33 -1.07381686965374e-06 0.0 -4.974522485744891e-21 -1.9465852872606218e-21 -6.921107773005513e-21
0.1 1.2253985252963097e-06 1.7147951384089352e-24 1.2253985252963097e-06 0.6000000000000002 0.0 0.0 0.0 0.0 -1.225398525268756e-06 -1.544487100789651e-33 -1.225398525268756e-06 0.0 -4.97955793135334e-21 -2.0490406410306126e-21 -7.028598572383952e-21
0.1 1.3802203874679811e-06 1.715247413515295e-24 1.3802203874679811e-06 0.6250000000000002 0.0 0.0 0.0 0.0 -1.380220387439574e-06 -1.7368267459735992e-33 -1.380220387439574e-06 0.0 -4.984606739421996e-21 -1.9441359589448154e-21 -6.928742698366811e-21
0.1 1.5372717739617255e-06 1.7157064479364185e-24 1.5372717739617255e-06 0.6500000000000002 0.0 0.0 0.0 0.0 -1.537271773934282e-06 -1.9317530816057476e-33 -1.537271773934282e-06 0.0 -4.989649506581608e-21 -1.893336525662281e-21 -6.882986032243888e-21
0.1 1.6957370764074402e-06 1.716169801020626e-24 1.6957370764074402e-06 0.6750000000000003 0.0 0.0 0.0 0.0 -1.6957370783343264e-06 -2.1282637397043934e-33 -1.6957370783343264e-06 0.0 -4.994670637065313e-21 -1.8979814309767586e-21 -6.892652068042071e-21
0.1 1.8549673559945027e-06 1.7166355298611317e-24 1.8549673559945027e-06 0.7000000000000003 0.0 0.0 0.0 0.0 -1.8549673559683354e-06 -2.3255635107869727e-33 -1.8549673559683354e-06 0.0 -4.999658517686008e-21 -1.966685366628859e-21 -6.966343884314867e-21
0.1 2.014451254730805e-06 1.717102102301941e-24 2.014451254730805e-06 0.7250000000000003 0.0 0.0 0.0 0.0 -2.014451254705066e-06 -2.5230362532775154e-33 -2.014451254705066e-06 0.0 -5.004605662297269e-21 -1.9570556560922748e-21 -6.961661318389543e-21
0.1 2.1737894726220917e-06 1.717568321075597e-24 2.1737894726220917e-06 0.7500000000000003 0.0 0.0 0.0 0.0 -2.173789472594236e-06 -2.720188365772582e-33 -2.173789472594236e-06 0.0 -5.009505758714705e-21 -1.9606589872635944e-21 -6.9701647459783e-21
0.1 2.3326722595389908e-06 1.7180332565107876e-24 2.3326722595389908e-06 0.7750000000000004 0.0 0.0 0.0 0.0 -2.3326722595139745e-06 -2.9166671156305053e-33 -2.3326722595139745e-06 0.0 -5.014354777671262e-21 -2.0284639222105433e-21 -7.042818699881806e-21
0.1 2.490860970847411e-06 1.718496191493531e-24 2.490860970847411e-06 0.8000000000000004 0.0 0.0 0.0 0.0 -2.490860972289003e-06 -3.112161547377998e-33 -2.490860972289003e-06 0.0 -5.0191497677565914e-21 -1.97473555203733e-21 -6.993885319793922e-21
0.1 2.648173352672344e-06 1.7189565776150465e-24 2.648173352672344e-06 0.8250000000000004 0.0 0.0 0.0 0.0 -2.6481733526488342e-06 -3.3064724674040256e-33 -2.6481733526488342e-06 0.0 -5.023888690531031e-21 -1.9615371717520047e-21 -6.985425862283036e-21
0.1 2.8044711681131564e-06 1.7194139980668184e-24 2.8044711681131564e-06 0.8500000000000004 0.0 0.0 0.0 0.0 -2.8044711680924655e-06 -3.499438527594398e-33 -2.8044711680924655e-06 0.0 -5.0285704301638774e-21 -1.95386801825138e-21 -6.982438448415257e-21
0.1 2.9596511937723387e-06 1.7198681409025502e-24 2.9596511937723387e-06 0.8750000000000004 0.0 0.0 0.0 0.0 -2.959651193753694e-06 -3.690925957435313e-33 -2.959651193753694e-06 0.0 -5.0331943569757014e-21 -2.062505994849665e-21 -7.095700351825366e-21
0.1 3.1136375487082927e-06 1.7203187760427024e-24 3.1136375487082927e-06 0.9000000000000005 0.0 0.0 0.0 0.0 -3.1136375486902886e-06 -3.880851273559104e-33 -3.1136375486902886e-06 0.0 -5.0377605019242194e-21 -1.9877613949572195e-21 -7.02552189688144e-21
0.1 3.266375878297189e-06 1.7207657379087237e-24 3.266375878297189e-06 0.9250000000000005 0.0 0.0 0.0 0.0 -3.266375878278276e-06 -4.0691438983315545e-33 -3.266375878278276e-06 0.0 -5.04226939693997e-21 -1.980205139031339e-21 -7.022474535971309e-21
0.1 3.4178287011696835e-06 1.7212089115050933e-24 3.4178287011696835e-06 0.9500000000000005 0.0 0.0 0.0 0.0 -3.417828702091433e-06 -4.2557797926607126e-33 -3.417828702091433e-06 0.0 -5.046721908793225e-21 -2.0459178999481643e-21 -7.09263980874139e-21
0.1 3.5679719549241533e-06 1.7216482221262497e-24 3.5679719549241533e-06 0.9750000000000005 0.0 0.0 0.0 0.0 -3.5679719557803435e-06 -4.44073269125888e-33 -3.5679719557803435e-06 0.0 -5.051118755725269e-21 -2.0153338603864072e-21 -7.066452616111676e-21
0.1 3.716791874057103e-06 1.722083625963828e-24 3.716791874057103e-06 1.0 0.0 0.0 0.0 0.0 -3.7167918748499972e-06 -4.623968197381819e-33 -3.7167918748499972e-06 0.0 -5.0554607442844074e-21 -2.0911994115962965e-21 -7.146660155880704e-21
