v(drain) ie(drain) ih(drain) it(drain) v(gate) ie(gate) ih(gate) it(gate) v(source) ie(source) ih(source) it(source) v(body) ie(body) ih(body) it(body)
0.8999999999999999 3.6299222974766575e-09 1.750160396338738e-24 3.629922297476659e-09 0.1 0.0 0.0 0.0 0.0 -3.6299222978316036e-09 -2.5999029313407923e-35 -3.6299222978316036e-09 0.0 -9.726640503279434e-21 -1.000460679389741e-20 -1.9731247297176845e-20
0.8999999999999999 4.017694008147876e-08 1.7502181454690857e-24 4.017694008147876e-08 0.2 0.0 0.0 0.0 0.0 -4.0176940082239697e-08 -8.319587717952036e-35 -4.0176940082239697e-08 0.0 -9.730934573271822e-21 -1.0049206585449287e-20 -1.978014115872111e-20
0.8999999999999999 3.3224144157016837e-07 1.7510560069458673e-24 3.3224144157016837e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -3.3224144157067384e-07 -4.67681282712926e-34 -3.3224144157067384e-07 0.0 -9.741747720071863e-21 -1.0103385261887141e-20 -1.9845132981959003e-20
0.8999999999999999 1.5838514213321911e-06 1.754824983938679e-24 1.5838514213321911e-06 0.4 0.0 0.0 0.0 0.0 -1.583851421331885e-06 -2.0575713846468823e-33 -1.583851421331885e-06 0.0 -9.776106764953957e-21 -1.0175859646654878e-20 -1.9951966411608835e-20
0.8999999999999999 4.481869448933093e-06 1.7636489039699743e-24 4.481869448933093e-06 0.5 0.0 0.0 0.0 0.0 -4.481869448933286e-06 -5.709544503733231e-33 -4.481869448933286e-06 0.0 -9.849693912194533e-21 -1.011560325772019e-20 -1.9965297169914723e-20
0.8999999999999999 9.134292111076909e-06 1.7779314087152193e-24 9.134292111076909e-06 0.6 0.0 0.0 0.0 0.0 -9.1342921110771e-06 -1.1575918404355197e-32 -9.1342921110771e-06 0.0 -9.962626045683053e-21 -1.0359989806126004e-20 -2.0322615851809056e-20
0.8999999999999999 1.5344322885590986e-05 1.7971787626260593e-24 1.5344322885590986e-05 0.7 0.0 0.0 0.0 0.0 -1.5344322885589818e-05 -1.9441722897048073e-32 -1.5344322885589818e-05 0.0 -1.0106666288430175e-20 -1.0432058952188847e-20 -2.0538725240619023e-20
0.8999999999999999 2.2872827646973197e-05 1.8207782849996574e-24 2.2872827646973197e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.2872827646972086e-05 -2.904024199116754e-32 -2.2872827646972086e-05 0.0 -1.0272508191253945e-20 -1.0593049662293711e-20 -2.0865557853547655e-20
0.8999999999999999 3.151102814504029e-05 1.8482064780646147e-24 3.151102814504029e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -3.1511028145039844e-05 -4.013708358173803e-32 -3.1511028145039844e-05 0.0 -1.0452061800499427e-20 -1.0729521191151282e-20 -2.118158299165071e-20
0.8999999999999999 4.1077567715502043e-05 1.8790113048193936e-24 4.1077567715502043e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -4.1077567715501617e-05 -5.252276730940934e-32 -4.1077567715501617e-05 0.0 -1.0638630189228997e-20 -1.0821775954721538e-20 -2.1460406143950535e-20
0.9999999999999999 2.7900235433763208e-11 1.750490064459605e-24 2.790023543376496e-11 -0.1 0.0 0.0 0.0 0.0 -2.7900223558373986e-11 -1.1618334998360712e-35 -2.7900223558373986e-11 0.0 -1.027367778724983e-20 -1.1293241293918959e-20 -2.1566919081168788e-20
0.9999999999999999 3.5308285789593754e-10 1.750434897435583e-24 3.530828578959393e-10 0.0 0.0 0.0 0.0 0.0 -3.5308284440986323e-10 -1.7834580463072177e-35 -3.5308284440986323e-10 0.0 -1.0276947940717165e-20 -1.1156273798845881e-20 -2.1433221739563046e-20
0.9999999999999999 4.279432442969002e-09 1.7503915418283495e-24 4.279432442969004e-09 0.1 0.0 0.0 0.0 0.0 -4.279432430767598e-09 -3.1033842014371004e-35 -4.279432430767598e-09 0.0 -1.0280458667575384e-20 -1.0999301110380977e-20 -2.127975977795636e-20
0.9999999999999999 4.646146240492574e-08 1.7504656887932442e-24 4.646146240492574e-08 0.2 0.0 0.0 0.0 0.0 -4.6461462392046126e-08 -9.703697179106523e-35 -4.6461462392046126e-08 0.0 -1.0285072841977665e-20 -1.0965240540174244e-20 -2.125031338215191e-20
0.9999999999999999 3.724996471313705e-07 1.7514065534637382e-24 3.724996471313705e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -3.7249964711889004e-07 -5.270054518722657e-34 -3.7249964711889004e-07 0.0 -1.0296723708268966e-20 -1.0993413678069702e-20 -2.129013738633867e-20
0.9999999999999999 1.7210530940325363e-06 1.7554718592525584e-24 1.7210530940325363e-06 0.4 0.0 0.0 0.0 0.0 -1.721053094017992e-06 -2.2432390273674977e-33 -1.721053094017992e-06 0.0 -1.0332942475237162e-20 -1.105413068155652e-20 -2.1387073156793682e-20
0.9999999999999999 4.779607814398773e-06 1.764791241233425e-24 4.779607814398773e-06 0.5 0.0 0.0 0.0 0.0 -4.779607814384437e-06 -6.105282348347446e-33 -4.779607814384437e-06 0.0 -1.04090647994324e-20 -1.1204017898343318e-20 -2.1613082697775718e-20
0.9999999999999999 9.646562854310798e-06 1.779745884287448e-24 9.646562854310798e-06 0.6 0.0 0.0 0.0 0.0 -9.646562854297157e-06 -1.2256512235747602e-32 -9.646562854297157e-06 0.0 -1.0524778898651422e-20 -1.1096732303770535e-20 -2.1621511202421957e-20
0.9999999999999999 1.6119448141480816e-05 1.799833098258781e-24 1.6119448141480816e-05 0.7 0.0 0.0 0.0 0.0 -1.6119448141468957e-05 -2.047802429854968e-32 -1.6119448141468957e-05 0.0 -1.067162531906262e-20 -1.1367458252399593e-20 -2.2039083571462214e-20
0.9999999999999999 2.395535714751716e-05 1.8244375670890044e-24 2.395535714751716e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.395535714750503e-05 -3.050136935928809e-32 -2.395535714750503e-05 0.0 -1.0840157713216508e-20 -1.158330421664828e-20 -2.242346192986479e-20
0.9999999999999999 3.2945342446558134e-05 1.853044541920825e-24 3.2945342446558134e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -3.2945342446546154e-05 -4.209463073643251e-32 -3.2945342446546154e-05 0.0 -1.1022236603459309e-20 -1.1667070409122198e-20 -2.2689307012581506e-20
0.9999999999999999 4.291485294654084e-05 1.8852334259104912e-24 4.291485294654084e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -4.2914852946525295e-05 -5.505946051163586e-32 -4.2914852946525295e-05 0.0 -1.121125324245768e-20 -1.1779028655152125e-20 -2.2990281897609804e-20
1.0999999999999999 3.348889815004529e-11 1.75071685863478e-24 3.3488898150047044e-11 -0.1 0.0 0.0 0.0 0.0 -3.348889875738753e-11 -1.4308441181602823e-35 -3.348889875738753e-11 0.0 -1.0844283364238036e-20 -1.2383786165759563e-20 -2.32280695299976e-20
1.0999999999999999 4.196218328275956e-10 1.750660995728867e-24 4.196218328275974e-10 0.0 0.0 0.0 0.0 0.0 -4.196218321658731e-10 -2.161092390943931e-35 -4.196218321658731e-10 0.0 -1.0847830068083328e-20 -1.204178282171391e-20 -2.288961288979724e-20
1.0999999999999999 5.021629386115072e-09 1.7506188414420883e-24 5.021629386115074e-09 0.1 0.0 0.0 0.0 0.0 -5.0216293848566684e-09 -3.691908591242503e-35 -5.0216293848566684e-09 0.0 -1.0851617842520758e-20 -1.1848362106570758e-20 -2.2699979949091516e-20
1.0999999999999999 5.347324555947516e-08 1.7507113033965496e-24 5.347324555947516e-08 0.2 0.0 0.0 0.0 0.0 -5.347324556031809e-08 -1.1274646421212163e-34 -5.347324556031809e-08 0.0 -1.0856601301961251e-20 -1.187672235243615e-20 -2.27333236543974e-20
1.0999999999999999 4.157042912589439e-07 1.7517619734485155e-24 4.157042912589439e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -4.157042912582205e-07 -5.913898506930026e-34 -4.157042912582205e-07 0.0 -1.0869158566978462e-20 -1.1914262980595962e-20 -2.2783421547574423e-20
1.0999999999999999 1.8626615985490984e-06 1.7561282844035328e-24 1.8626615985490984e-06 0.4 0.0 0.0 0.0 0.0 -1.8626615985491414e-06 -2.436594048500905e-33 -1.8626615985491414e-06 0.0 -1.090723126393184e-20 -1.1929207950899639e-20 -2.2836439214831478e-20
1.0999999999999999 5.078338856147953e-06 1.7659332476105084e-24 5.078338856147953e-06 0.5 0.0 0.0 0.0 0.0 -5.0783388561486234e-06 -6.505797650751146e-33 -5.0783388561486234e-06 0.0 -1.0985698069239515e-20 -1.2122768510059279e-20 -2.3108466579298795e-20
1.0999999999999999 1.0150399770298109e-05 1.7815319827803373e-24 1.0150399770298109e-05 0.6 0.0 0.0 0.0 0.0 -1.0150399770298785e-05 -1.293209959474206e-32 -1.0150399770298785e-05 0.0 -1.1103812020795334e-20 -1.2211984866245452e-20 -2.3315796887040786e-20
1.0999999999999999 1.6871203507711708e-05 1.802414016741362e-24 1.6871203507711708e-05 0.7 0.0 0.0 0.0 0.0 -1.687120350770974e-05 -2.1493331659752785e-32 -1.687120350770974e-05 0.0 -1.1252934259508694e-20 -1.2343770439848111e-20 -2.3596704699356805e-20
1.0999999999999999 2.4994395664781353e-05 1.827961883413408e-24 2.4994395664781353e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.4994395664783423e-05 -3.1919617529811455e-32 -2.4994395664783423e-05 0.0 -1.1423518203972038e-20 -1.2423273594350239e-20 -2.3846791798322275e-20
1.0999999999999999 3.430967904757295e-05 1.8576651858975787e-24 3.430967904757295e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -3.4309679047572024e-05 -4.3979859051131767e-32 -3.4309679047572024e-05 0.0 -1.1607379972566313e-20 -1.259808598981129e-20 -2.4205465962377605e-20
1.0999999999999999 4.464550351817268e-05 1.8911215980528628e-24 4.464550351817268e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -4.464550351817333e-05 -5.748165642610234e-32 -4.464550351817333e-05 0.0 -1.1797953536138886e-20 -1.267116506428916e-20 -2.4469118600428045e-20
1.2 4.004662128331546e-11 1.750940017466321e-24 4.004662128331721e-11 -0.1 0.0 0.0 0.0 0.0 -4.004662245548069e-11 -1.763380341456647e-35 -4.004662245548069e-11 0.0 -1.1432353808199985e-20 -1.3280194531751457e-20 -2.471254833995144e-20
1.2 4.967876677116533e-10 1.7508834868445113e-24 4.96787667711655e-10 0.0 0.0 0.0 0.0 0.0 -4.967876672009574e-10 -2.613961653290805e-35 -4.967876672009574e-10 0.0 -1.1436210781838243e-20 -1.2941428336966762e-20 -2.4377639118805005e-20
1.2 5.869574448269171e-09 1.75084280317231e-24 5.869574448269172e-09 0.1 0.0 0.0 0.0 0.0 -5.869574448165573e-09 -4.3833181501171075e-35 -5.869574448165573e-09 0.0 -1.1440313216673312e-20 -1.2888261171914593e-20 -2.4328574388587905e-20
1.2 6.129468151908916e-08 1.7509557062505427e-24 6.129468151908916e-08 0.2 0.0 0.0 0.0 0.0 -6.12946815194639e-08 -1.3060555086653947e-34 -6.12946815194639e-08 0.0 -1.144571640771704e-20 -1.2856061251451355e-20 -2.4301777659168393e-20
1.2 4.6208160933074337e-07 1.7521234235822167e-24 4.6208160933074337e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -4.6208160933155864e-07 -6.613668245993652e-34 -4.6208160933155864e-07 0.0 -1.1459246935539746e-20 -1.280683840615489e-20 -2.4266085341694637e-20
1.2 2.0091344882665415e-06 1.7567961377665207e-24 2.0091344882665415e-06 0.4 0.0 0.0 0.0 0.0 -2.00913448826497e-06 -2.638560828624091e-33 -2.00913448826497e-06 0.0 -1.1499167010750943e-20 -1.2919654624499653e-20 -2.4418821635250596e-20
1.2 5.3793506163495825e-06 1.7670793641690436e-24 5.3793506163495825e-06 0.5 0.0 0.0 0.0 0.0 -5.379350616350199e-06 -6.913216650621962e-33 -5.379350616350199e-06 0.0 -1.157980979744976e-20 -1.2984774068017406e-20 -2.4564583865467167e-20
1.2 1.0648772547699653e-05 1.7832993254282542e-24 1.0648772547699653e-05 0.6 0.0 0.0 0.0 0.0 -1.0648772547698784e-05 -1.360714328325919e-32 -1.0648772547698784e-05 0.0 -1.1699994347186256e-20 -1.3148616255459317e-20 -2.4848610602645572e-20
1.2 1.760506070532142e-05 1.8049388743197362e-24 1.760506070532142e-05 0.7 0.0 0.0 0.0 0.0 -1.7605060705321786e-05 -2.2495500579796026e-32 -1.7605060705321786e-05 0.0 -1.1850941282515755e-20 -1.3112601598355873e-20 -2.496354288087163e-20
1.2 2.5998924480170054e-05 1.83137952782843e-24 2.5998924480170054e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.599892448016848e-05 -3.33075914568326e-32 -2.599892448016848e-05 0.0 -1.2023043073200644e-20 -1.3394285432387004e-20 -2.5417328505587648e-20
1.2 3.561835710785506e-05 1.8621135586205704e-24 3.561835710785506e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -3.5618357107854684e-05 -4.581258385443744e-32 -3.5618357107854684e-05 0.0 -1.2208089321338428e-20 -1.351941354006095e-20 -2.5727502861399378e-20
1.2 4.629279187580002e-05 1.896749716868693e-24 4.629279187580002e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -4.62927918757998e-05 -5.982114981284342e-32 -4.62927918757998e-05 0.0 -1.239954096629989e-20 -1.3706950488412746e-20 -2.6106491454712638e-20
1.3 4.7737486994357515e-11 1.751159909177899e-24 4.7737486994359266e-11 -0.1 0.0 0.0 0.0 0.0 -4.773748486614179e-11 -2.1740745565125238e-35 -4.773748486614179e-11 0.0 -1.2037945639347595e-20 -1.41485721924968e-20 -2.6186517831844397e-20
1.3 5.862384518744644e-10 1.7511027677920272e-24 5.862384518744662e-10 0.0 0.0 0.0 0.0 0.0 -5.862384516140508e-10 -3.1596136486712964e-35 -5.862384516140508e-10 0.0 -1.2042148140963753e-20 -1.3942222832615965e-20 -2.5984370973579718e-20
1.3 6.837941691541192e-09 1.7510638846859946e-24 6.837941691541193e-09 0.1 0.0 0.0 0.0 0.0 -6.837941691280509e-09 -5.195625107401513e-35 -6.837941691280509e-09 0.0 -1.2046604093885908e-20 -1.375664297909902e-20 -2.5803247072984927e-20
1.3 7.001405093445107e-08 1.7511995893199795e-24 7.001405093445107e-08 0.2 0.0 0.0 0.0 0.0 -7.001405093354096e-08 -1.5093062541257578e-34 -7.001405093354096e-08 0.0 -1.2052478310945741e-20 -1.3664129625842492e-20 -2.5716607936788233e-20
1.3 5.118498960800855e-07 1.752491997068776e-24 5.118498960800855e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -5.118498960805257e-07 -7.375050782269206e-34 -5.118498960805257e-07 0.0 -1.206704695148505e-20 -1.364779380909707e-20 -2.571484076058212e-20
1.3 2.160847086482624e-06 1.7574770050237883e-24 2.160847086482624e-06 0.4 0.0 0.0 0.0 0.0 -2.1608470864833713e-06 -2.85005276460709e-33 -2.1608470864833713e-06 0.0 -1.2108806402943293e-20 -1.375223237888279e-20 -2.586103878182608e-20
1.3 5.6836387290297184e-06 1.7682330939243234e-24 5.6836387290297184e-06 0.5 0.0 0.0 0.0 0.0 -5.6836387290313126e-06 -7.329405190283369e-33 -5.6836387290313126e-06 0.0 -1.2191473950226035e-20 -1.3890008921169614e-20 -2.608148287139565e-20
1.3 1.1143978399399106e-05 1.7850554308390867e-24 1.1143978399399106e-05 0.6 0.0 0.0 0.0 0.0 -1.1143978399396633e-05 -1.4285367364276614e-32 -1.1143978399396633e-05 0.0 -1.2313441925953523e-20 -1.404142474929531e-20 -2.6354866675248833e-20
1.3 1.832524691534746e-05 1.807421165362773e-24 1.832524691534746e-05 0.7 0.0 0.0 0.0 0.0 -1.832524691534697e-05 -2.349098269200016e-32 -1.832524691534697e-05 0.0 -1.2465824995689002e-20 -1.402797200858374e-20 -2.649379700427274e-20
1.3 2.6975766640632343e-05 1.8347120929129617e-24 2.6975766640632343e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.6975766640632208e-05 -3.467540131221884e-32 -2.6975766640632208e-05 0.0 -1.2638990927259248e-20 -1.422111693287859e-20 -2.686010786013784e-20
1.3 3.688185600912915e-05 1.8664227981724252e-24 3.688185600912915e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -3.688185600913009e-05 -4.760798315829256e-32 -3.688185600913009e-05 0.0 -1.282472521777808e-20 -1.440166152774739e-20 -2.722638674552547e-20
1.3 4.7872926111993475e-05 1.902169314312296e-24 4.7872926111993475e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -4.7872926111992573e-05 -6.210104164631969e-32 -4.7872926111992573e-05 0.0 -1.3016515622049608e-20 -1.4558219568330204e-20 -2.7574735190379815e-20
1.4 5.675277309823631e-11 1.75137684602934e-24 5.675277309823806e-11 -0.1 0.0 0.0 0.0 0.0 -5.6752771005772985e-11 -2.685019947515232e-35 -5.6752771005772985e-11 0.0 -1.2661148960354824e-20 -1.4956981544383783e-20 -2.7618130504738606e-20
1.4 6.898786089754831e-10 1.7513191755318348e-24 6.898786089754848e-10 0.0 0.0 0.0 0.0 0.0 -6.898786080535374e-10 -3.8156938998508777e-35 -6.898786080535374e-10 0.0 -1.2665733569394532e-20 -1.4823071823624843e-20 -2.7488805393019373e-20
1.4 7.943214045821977e-09 1.751282491929035e-24 7.943214045821979e-09 0.1 0.0 0.0 0.0 0.0 -7.9432140482772e-09 -6.153162526496043e-35 -7.9432140482772e-09 0.0 -1.2670582988101097e-20 -1.4600262007440704e-20 -2.7270844995541805e-20
1.4 7.972595040882818e-08 1.7514436197018977e-24 7.972595040882818e-08 0.2 0.0 0.0 0.0 0.0 -7.97259504112289e-08 -1.7410623351593772e-34 -7.97259504112289e-08 0.0 -1.267698035258375e-20 -1.460354276717423e-20 -2.728052311975798e-20
1.4 5.652213188967798e-07 1.752868736946156e-24 5.652213188967798e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -5.652213188969538e-07 -8.20406183189605e-34 -5.652213188969538e-07 0.0 -1.2692649923634684e-20 -1.4519075356125213e-20 -2.7211725279759896e-20
1.4 2.3181120490813354e-06 1.758172252327621e-24 2.3181120490813354e-06 0.4 0.0 0.0 0.0 0.0 -2.318112049082326e-06 -3.071925187926793e-33 -2.318112049082326e-06 0.0 -1.27362387064979e-20 -1.4597067842609858e-20 -2.733330654910776e-20
1.4 5.991980615782702e-06 1.769397241542608e-24 5.991980615782702e-06 0.5 0.0 0.0 0.0 0.0 -5.9919806157807146e-06 -7.756041408531771e-33 -5.9919806157807146e-06 0.0 -1.2820793011296468e-20 -1.4736573944133036e-20 -2.75573669554295e-20
1.4 1.1637817065808226e-05 1.786806260567477e-24 1.1637817065808226e-05 0.6 0.0 0.0 0.0 0.0 -1.1637817065810429e-05 -1.4970022245348563e-32 -1.1637817065810429e-05 0.0 -1.294429062157962e-20 -1.4877617035241674e-20 -2.7821907656821296e-20
1.4 1.9035090337956604e-05 1.8098715907945257e-24 1.9035090337956604e-05 0.7 0.0 0.0 0.0 0.0 -1.9035090337952146e-05 -2.448528817534571e-32 -1.9035090337952146e-05 0.0 -1.3097770936357621e-20 -1.5004607406204283e-20 -2.81023783425619e-20
1.4 2.7930256659034712e-05 1.8379765469573567e-24 2.7930256659034712e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.793025665903535e-05 -3.6031522969209976e-32 -2.793025665903535e-05 0.0 -1.3271609373811023e-20 -1.507757510196611e-20 -2.834918447577713e-20
1.4 3.810817185293881e-05 1.8706182814961316e-24 3.810817185293881e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -3.8108171852938186e-05 -4.937844040293488e-32 -3.8108171852938186e-05 0.0 -1.345761036400523e-20 -1.5318507675428786e-20 -2.8776118039434016e-20
1.4 4.939778186114203e-05 1.9074182209464685e-24 4.939778186114203e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -4.9397781861141966e-05 -6.433929068347186e-32 -4.9397781861141966e-05 0.0 -1.3649296056333408e-20 -1.5366382786888242e-20 -2.901567884322165e-20
1.5 6.731541709520198e-11 1.7515910938847416e-24 6.731541709520374e-11 -0.1 0.0 0.0 0.0 0.0 -6.73154191694619e-11 -3.325870019784792e-35 -6.73154191694619e-11 0.0 -1.3302279394421629e-20 -1.5932578001438008e-20 -2.9234857395859635e-20
1.5 8.09894773883815e-10 1.7515329955898292e-24 8.098947738838168e-10 0.0 0.0 0.0 0.0 0.0 -8.098947733716213e-10 -4.6103477034788915e-35 -8.098947733716213e-10 0.0 -1.3307284240422637e-20 -1.5700734483706558e-20 -2.9008018724129193e-20
1.5 9.2038935690917e-09 1.7514989799139932e-24 9.203893569091702e-09 0.1 0.0 0.0 0.0 0.0 -9.203893572195603e-09 -7.282711861490981e-35 -9.203893572195603e-09 0.0 -1.3312568459275215e-20 -1.5625689815540104e-20 -2.893825827481532e-20
1.5 9.053163151050066e-08 1.7516884313466213e-24 9.053163151050066e-08 0.2 0.0 0.0 0.0 0.0 -9.053163151031835e-08 -2.0055213325573376e-34 -9.053163151031835e-08 0.0 -1.3319542305846265e-20 -1.541559805673117e-20 -2.873514036257743e-20
1.5 6.224029672295243e-07 1.7532546307116143e-24 6.224029672295243e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -6.224029672279595e-07 -9.107313710784527e-34 -6.224029672279595e-07 0.0 -1.3336373826116631e-20 -1.54508752380884e-20 -2.878724906420503e-20
1.5 2.4811932014725964e-06 1.7588830687529652e-24 2.4811932014725964e-06 0.4 0.0 0.0 0.0 0.0 -2.481193201475511e-06 -3.3051162832820045e-33 -2.481193201475511e-06 0.0 -1.3381779481063678e-20 -1.5567107467234316e-20 -2.8948886948297997e-20
1.5 6.304987806427459e-06 1.7705740786881647e-24 6.304987806427459e-06 0.5 0.0 0.0 0.0 0.0 -6.304987806426102e-06 -8.194713758090787e-33 -6.304987806426102e-06 0.0 -1.3468092477141013e-20 -1.5638517943031736e-20 -2.910661042017275e-20
1.5 1.2131710467338298e-05 1.788556589521812e-24 1.2131710467338298e-05 0.6 0.0 0.0 0.0 0.0 -1.213171046733696e-05 -1.5664028800120715e-32 -1.213171046733696e-05 0.0 -1.3592892206040348e-20 -1.5693758402269158e-20 -2.928665060830951e-20
1.5 1.9737245565711202e-05 1.812298751095303e-24 1.9737245565711202e-05 0.7 0.0 0.0 0.0 0.0 -1.973724556571339e-05 -2.5483308987025773e-32 -1.973724556571339e-05 0.0 -1.3747170261397343e-20 -1.5839009716776916e-20 -2.958617997817426e-20
1.5 2.886665108620491e-05 1.8411865018169426e-24 2.886665108620491e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.886665108620338e-05 -3.738334277611813e-32 -2.886665108620338e-05 0.0 -1.3921338137608497e-20 -1.6045570746221776e-20 -2.996690888383027e-20
1.5 3.930359768944163e-05 1.8747200609311303e-24 3.930359768944163e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -3.930359768944387e-05 -5.113450226815266e-32 -3.930359768944387e-05 0.0 -1.4107241056481846e-20 -1.6186540037124638e-20 -3.029378109360648e-20
1.5 5.0876425001850565e-05 1.9125253906006018e-24 5.0876425001850565e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -5.087642500184744e-05 -6.655063612027357e-32 -5.087642500184744e-05 0.0 -1.42984465230043e-20 -1.6288311276070494e-20 -3.0586757799074793e-20
1.5999999999999999 7.96850927944001e-11 1.7518028761482478e-24 7.968509279440186e-11 -0.1 0.0 0.0 0.0 0.0 -7.968512189487394e-11 -4.130679956760935e-35 -7.968512189487394e-11 0.0 -1.3962019993571256e-20 -1.6758674201545268e-20 -3.072069419511652e-20
1.5999999999999999 9.487962212553886e-10 1.75174446746245e-24 9.487962212553903e-10 0.0 0.0 0.0 0.0 0.0 -9.487962489350365e-10 -5.573046878105864e-35 -9.487962489350365e-10 0.0 -1.396748537018582e-20 -1.6662331401999444e-20 -3.062981677218527e-20
1.5999999999999999 1.0640729407790495e-08 1.751713657717068e-24 1.0640729407790497e-08 0.1 0.0 0.0 0.0 0.0 -1.0640729431785775e-08 -8.617688711425979e-35 -1.0640729431785775e-08 0.0 -1.3973247780157585e-20 -1.6331003239345768e-20 -3.0304251019503356e-20
1.5999999999999999 1.0253928696208552e-07 1.7519346219534225e-24 1.0253928696208552e-07 0.2 0.0 0.0 0.0 0.0 -1.0253928698926601e-07 -2.30771150469306e-34 -1.0253928698926601e-07 0.0 -1.3980853360817958e-20 -1.637482037924116e-20 -3.035567374005912e-20
1.5999999999999999 6.835975249481457e-07 1.7536505989501825e-24 6.835975249481457e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -6.835975249767338e-07 -1.0092253308311174e-33 -6.835975249767338e-07 0.0 -1.3998906497194408e-20 -1.6364156654981494e-20 -3.03630631521759e-20
1.5999999999999999 2.650315974489779e-06 1.7596104854878445e-24 2.650315974489779e-06 0.4 0.0 0.0 0.0 0.0 -2.6503159745119924e-06 -3.550563152892513e-33 -2.6503159745119924e-06 0.0 -1.4046114065619385e-20 -1.631483599130076e-20 -3.036095005692014e-20
1.5999999999999999 6.623145122622482e-06 1.7717654596761978e-24 6.623145122622482e-06 0.5 0.0 0.0 0.0 0.0 -6.623145122647513e-06 -8.646981467021457e-33 -6.623145122647513e-06 0.0 -1.413406517792306e-20 -1.648150646904288e-20 -3.061557164696594e-20
1.5999999999999999 1.2626790406335718e-05 1.7903102750699232e-24 1.2626790406335718e-05 0.6 0.0 0.0 0.0 0.0 -1.2626790406359212e-05 -1.637012168383878e-32 -1.2626790406359212e-05 0.0 -1.4259960214316424e-20 -1.6585643152929945e-20 -3.084560336724637e-20
1.5999999999999999 2.0433850566695688e-05 1.8147096272523312e-24 2.0433850566695688e-05 0.7 0.0 0.0 0.0 0.0 -2.0433850566720076e-05 -2.6489515449227374e-32 -2.0433850566720076e-05 0.0 -1.4414767825164775e-20 -1.6884198334677946e-20 -3.1298966159842723e-20
1.5999999999999999 2.978839694050059e-05 1.8443530378168846e-24 2.978839694050059e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -2.9788396940524876e-05 -3.873753007484048e-32 -2.9788396940524876e-05 0.0 -1.4588960448225327e-20 -1.6896830198172182e-20 -3.148579064639751e-20
1.5999999999999999 4.047320226222839e-05 1.8787443526204075e-24 4.047320226222839e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -4.047320226225329e-05 -5.288552872885545e-32 -4.047320226225329e-05 0.0 -1.4774444034708508e-20 -1.6999453129289817e-20 -3.177389716399833e-20
1.5999999999999999 5.2316009318093225e-05 1.9175137374605193e-24 5.2316009318093225e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -5.231600931811984e-05 -6.874786140030892e-32 -5.231600931811984e-05 0.0 -1.496484339378353e-20 -1.7181340807992273e-20 -3.21461842017758e-20
1.7 9.416421533609387e-11 1.7520123784987683e-24 9.416421533609563e-11 -0.1 0.0 0.0 0.0 0.0 -9.416418811575387e-11 -5.149737036493632e-35 -9.416418811575387e-11 0.0 -1.4641471573149358e-20 -1.767207994083535e-20 -3.231355151398471e-20
1.7 1.1094605261415072e-09 1.7519537881151414e-24 1.1094605261415088e-09 0.0 0.0 0.0 0.0 0.0 -1.1094605004426175e-09 -6.743356425596538e-35 -1.1094605004426175e-09 0.0 -1.4647440728491984e-20 -1.754365114082552e-20 -3.2191091869317505e-20
1.7 1.2276966267532209e-08 1.7519267939942427e-24 1.227696626753221e-08 0.1 0.0 0.0 0.0 0.0 -1.2276966236646777e-08 -1.0199133966385288e-34 -1.2276966236646777e-08 0.0 -1.4653727599144495e-20 -1.738314907897954e-20 -3.203687667812404e-20
1.7 1.1586431974786985e-07 1.7521827576685494e-24 1.1586431974786985e-07 0.2 0.0 0.0 0.0 0.0 -1.1586431972048144e-07 -2.6533664388517297e-34 -1.1586431972048144e-07 0.0 -1.466202286650928e-20 -1.7177440832317563e-20 -3.1839463698826845e-20
